replicate,test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass
74,01,random_forest,0.0813920244340317,0.0754667427284963,-0.005925281705535412,0.001510824630644567,0.0015156894218936081,0.0016242795254091961,True,True
74,01,extra_trees,0.11521258027775949,0.11590563208857718,0.0006930518108176908,0.0014827516639131402,0.0014821708322831954,0.0016242795254091961,True,True
74,02,random_forest,0.11426420421002625,0.11679532467250087,0.002531120462474612,0.001202676942614901,0.0012009572999731415,0.0013365910123929621,True,True
74,02,extra_trees,0.22403715511461553,0.2175262585476,-0.006510896567015534,0.0011256862205720284,0.0011303990211703888,0.0013365910123929621,True,True
75,01,random_forest,0.0813920244340317,0.07893697252130738,-0.0024550519127243264,0.001510824630644567,0.0015128421822299149,0.0016242795254091961,True,True
75,01,extra_trees,0.11521258027775949,0.10819528009754509,-0.007017300180214403,0.0014827516639131402,0.001488619946057401,0.0016242795254091961,True,True
75,02,random_forest,0.11426420421002625,0.11851599909643151,0.004251794886405258,0.001202676942614901,0.0011997868668752844,0.0013365910123929621,True,True
75,02,extra_trees,0.22403715511461553,0.20953767500138565,-0.014499480113229879,0.0011256862205720284,0.0011361547130307006,0.0013365910123929621,True,True
76,01,random_forest,0.0813920244340317,0.08525957082223068,0.0038675463881989725,0.001510824630644567,0.0015076408200525415,0.0016242795254091961,True,True
76,01,extra_trees,0.11521258027775949,0.1086862377510287,-0.006526342526730788,0.0014827516639131402,0.001488210131019368,0.0016242795254091961,True,True
76,02,random_forest,0.11426420421002625,0.11994122038851052,0.005677016178484262,0.001202676942614901,0.0011988165409639962,0.0013365910123929621,True,True
76,02,extra_trees,0.22403715511461553,0.1990807467265,-0.024956408388115525,0.0011256862205720284,0.0011436450472917567,0.0013365910123929621,True,True
77,01,random_forest,0.0813920244340317,0.07566525112462918,-0.005726773309402522,0.001510824630644567,0.001515526694795354,0.0016242795254091961,True,True
77,01,extra_trees,0.11521258027775949,0.11227754893499275,-0.0029350313427667363,0.0014827516639131402,0.0014852089318492458,0.0016242795254091961,True,True
77,02,random_forest,0.11426420421002625,0.11220696352201887,-0.002057240688007389,0.001202676942614901,0.0012040728221510452,0.0013365910123929621,True,True
77,02,extra_trees,0.22403715511461553,0.20558882445583038,-0.01844833065878515,0.0011256862205720284,0.0011389890770152722,0.0013365910123929621,True,True
78,01,random_forest,0.0813920244340317,0.0716199299264415,-0.009772094507590201,0.001510824630644567,0.0015188394010994927,0.0016242795254091961,True,True
78,01,extra_trees,0.11521258027775949,0.11100242521862358,-0.004210155059135912,0.0014827516639131402,0.0014862752254561668,0.0016242795254091961,True,True
78,02,random_forest,0.11426420421002625,0.1222047163679989,0.007940512157972646,0.001202676942614901,0.0011972738806836569,0.0013365910123929621,True,True
78,02,extra_trees,0.22403715511461553,0.21376912436119,-0.010268030753425528,0.0011256862205720284,0.0011331096391771814,0.0013365910123929621,True,True
79,01,random_forest,0.0813920244340317,0.07542414579559586,-0.005967878638435842,0.001510824630644567,0.0015157243384184788,0.0016242795254091961,True,True
79,01,extra_trees,0.11521258027775949,0.11374040677696773,-0.0014721735007917625,0.0014827516639131402,0.001483984706116517,0.0016242795254091961,True,True
79,02,random_forest,0.11426420421002625,0.10761205836011145,-0.006652145849914803,0.001202676942614901,0.0012071847299747346,0.0013365910123929621,True,True
79,02,extra_trees,0.22403715511461553,0.20462189018341215,-0.01941526493120338,0.0011256862205720284,0.001139682038472866,0.0013365910123929621,True,True
