replicate,test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass
92,02,random_forest,0.11426420421002625,0.11698589896895017,0.0027216947589239204,0.001202676942614901,0.0012008277241531314,0.0013365910123929621,True,True
92,02,extra_trees,0.22403715511461575,0.21538353608471317,-0.008653619029902582,0.0011256862205720284,0.0011319457027551116,0.0013365910123929621,True,True
93,01,random_forest,0.08139202443403182,0.07863332232842202,-0.0027587021056098004,0.0015108246306445668,0.0015130915337683189,0.0016242795254091961,True,True
93,01,extra_trees,0.11521258027775949,0.11546674795213085,0.0002541676743713639,0.0014827516639131402,0.0014825386779445877,0.0016242795254091961,True,True
93,02,random_forest,0.11426420421002625,0.09204507919596816,-0.022219125014058094,0.001202676942614901,0.00121766838402362,0.0013365910123929621,True,True
93,02,extra_trees,0.22403715511461575,0.2051657067358138,-0.018871448378801947,0.0011256862205720284,0.0011392923596997477,0.0013365910123929621,True,True
94,01,random_forest,0.08139202443403182,0.07582673726073963,-0.005565287173292188,0.0015108246306445668,0.0015153943037754683,0.0016242795254091961,True,True
94,01,extra_trees,0.11521258027775949,0.11389968423145957,-0.0013128960462999162,0.0014827516639131402,0.001483851350196268,0.0016242795254091961,True,True
94,02,random_forest,0.11426420421002625,0.11967409927185613,0.0054098950618298725,0.001202676942614901,0.001198998463424565,0.0013365910123929621,True,True
94,02,extra_trees,0.22403715511461575,0.20743859640583096,-0.016598558708784794,0.0011256862205720284,0.001137662246531881,0.0013365910123929621,True,True
95,01,random_forest,0.08139202443403182,0.07108149663140007,-0.010310527802631753,0.0015108246306445668,0.0015192797784783238,0.0016242795254091961,True,True
95,01,extra_trees,0.11521258027775949,0.11265280458914728,-0.002559775688612209,0.0014827516639131402,0.0014848949868996482,0.0016242795254091961,True,True
95,02,random_forest,0.11426420421002625,0.11532873348002481,0.0010645292699985598,0.001202676942614901,0.0012019540014593382,0.0013365910123929621,True,True
95,02,extra_trees,0.22403715511461575,0.21650677013148734,-0.007530384983128413,0.0011256862205720284,0.001131135182344172,0.0013365910123929621,True,True
96,01,random_forest,0.08139202443403182,0.07598420885889468,-0.005407815575137143,0.0015108246306445668,0.0015152651928508414,0.0016242795254091961,True,True
96,01,extra_trees,0.11521258027775949,0.11046413549703737,-0.004748444780722116,0.0014827516639131402,0.0014867251285994424,0.0016242795254091961,True,True
