sim,split,outcome,estimator,delta_r2,noise_sd
87,87,complete,ridge,0.002331380884943779,5.839864623879145
87,87,complete,random_forest,-0.024878363686930083,5.839864623879145
87,87,complete,hist_gb,-0.016665471021212852,5.839864623879145
87,87,incomplete,ridge,0.015414530420816863,5.839864623879145
87,87,incomplete,random_forest,0.014460199545301089,5.839864623879145
87,87,incomplete,hist_gb,0.028459348339869295,5.839864623879145
88,88,complete,ridge,0.004055182981372418,5.839864623879145
88,88,complete,random_forest,0.019199256216878124,5.839864623879145
88,88,complete,hist_gb,-0.007858749096245177,5.839864623879145
88,88,incomplete,ridge,0.02176056137302329,5.839864623879145
88,88,incomplete,random_forest,0.04670957507699747,5.839864623879145
88,88,incomplete,hist_gb,0.019084755130923003,5.839864623879145
89,89,complete,ridge,-0.006465561059004199,5.839864623879145
89,89,complete,random_forest,0.028646501745491104,5.839864623879145
89,89,complete,hist_gb,-0.04027808978405645,5.839864623879145
89,89,incomplete,ridge,0.007903225924772883,5.839864623879145
89,89,incomplete,random_forest,0.04537651904151252,5.839864623879145
89,89,incomplete,hist_gb,-0.017786495265152524,5.839864623879145
90,90,complete,ridge,-0.0048074277300811374,5.839864623879145
90,90,complete,random_forest,0.025567644762600317,5.839864623879145
90,90,complete,hist_gb,-0.005269877208055274,5.839864623879145
90,90,incomplete,ridge,0.02063747196117105,5.839864623879145
90,90,incomplete,random_forest,0.06971980543811995,5.839864623879145
90,90,incomplete,hist_gb,0.016555945517628845,5.839864623879145
91,91,complete,ridge,0.01979516175032936,5.839864623879145
91,91,complete,random_forest,0.05907940952596147,5.839864623879145
91,91,complete,hist_gb,0.056508503851400604,5.839864623879145
91,91,incomplete,ridge,0.043135276419913215,5.839864623879145
91,91,incomplete,random_forest,0.08582827349137467,5.839864623879145
91,91,incomplete,hist_gb,0.0768407391771645,5.839864623879145
92,92,complete,ridge,0.00536171010023101,5.839864623879145
92,92,complete,random_forest,0.017525684323844604,5.839864623879145
92,92,complete,hist_gb,-0.01297872661764532,5.839864623879145
92,92,incomplete,ridge,0.020168363626964836,5.839864623879145
92,92,incomplete,random_forest,0.03369871157133253,5.839864623879145
92,92,incomplete,hist_gb,0.015160171869163963,5.839864623879145
93,93,complete,ridge,-0.005026224067389062,5.839864623879145
93,93,complete,random_forest,0.035196188959048524,5.839864623879145
93,93,complete,hist_gb,-0.0003129467865986557,5.839864623879145
93,93,incomplete,ridge,0.01268200567035116,5.839864623879145
93,93,incomplete,random_forest,0.06003217761967494,5.839864623879145
93,93,incomplete,hist_gb,0.0175156551324418,5.839864623879145
94,94,complete,ridge,-0.012331732820458852,5.839864623879145
94,94,complete,random_forest,-0.016517183619035425,5.839864623879145
94,94,complete,hist_gb,-0.0032466166246147843,5.839864623879145
94,94,incomplete,ridge,-0.0009053549494919544,5.839864623879145
94,94,incomplete,random_forest,-0.011837428003137695,5.839864623879145
94,94,incomplete,hist_gb,-0.004891293633208282,5.839864623879145
95,95,complete,ridge,-0.0011275500006469041,5.839864623879145
95,95,complete,random_forest,0.0027479124503787533,5.839864623879145
95,95,complete,hist_gb,-0.022447733683512272,5.839864623879145
95,95,incomplete,ridge,0.015004331202724486,5.839864623879145
95,95,incomplete,random_forest,0.03664120683563454,5.839864623879145
95,95,incomplete,hist_gb,0.03632203363505604,5.839864623879145
96,96,complete,ridge,-0.009385598336843715,5.839864623879145
96,96,complete,random_forest,0.018707803543624224,5.839864623879145
96,96,complete,hist_gb,-0.0032242035073214437,5.839864623879145
96,96,incomplete,ridge,0.015518003402959613,5.839864623879145
96,96,incomplete,random_forest,0.02653982919403497,5.839864623879145
96,96,incomplete,hist_gb,-0.006731669699646559,5.839864623879145
97,97,complete,ridge,-0.009634001184493979,5.839864623879145
97,97,complete,random_forest,0.003814437813468796,5.839864623879145
97,97,complete,hist_gb,0.016200678506329336,5.839864623879145
97,97,incomplete,ridge,0.0031787141087624704,5.839864623879145
97,97,incomplete,random_forest,0.028209028710886708,5.839864623879145
97,97,incomplete,hist_gb,0.033467944845201325,5.839864623879145
98,98,complete,ridge,0.011890665674168965,5.839864623879145
98,98,complete,random_forest,0.03762347524298959,5.839864623879145
98,98,complete,hist_gb,0.02940149303356021,5.839864623879145
98,98,incomplete,ridge,0.03030076753920763,5.839864623879145
98,98,incomplete,random_forest,0.06280137262880314,5.839864623879145
98,98,incomplete,hist_gb,0.032099106175013103,5.839864623879145
99,99,complete,ridge,-0.01740080144016032,5.839864623879145
99,99,complete,random_forest,0.03679328104505186,5.839864623879145
99,99,complete,hist_gb,0.04620836672895656,5.839864623879145
99,99,incomplete,ridge,-0.0010629625712934576,5.839864623879145
99,99,incomplete,random_forest,0.07959060293939135,5.839864623879145
99,99,incomplete,hist_gb,0.07952543216924857,5.839864623879145
