split,estimator,r2_s,r2_sh,delta_r2,mae_s,mae_sh,delta_mae,n_train,n_test,train_groups,test_groups,group_overlap
46,ridge,0.6992060625131397,0.7674170734540476,0.0682110109409079,3.811097977106773,3.6368654011230137,-0.1742325759837597,513,188,18,6,0
46,random_forest,0.6876507903201424,0.830560088785343,0.1429092984652006,4.045162023972787,2.99719635064626,-1.0479656733265266,513,188,18,6,0
46,hist_gb,0.6893354360529348,0.8267000931708929,0.1373646571179581,3.92800166755309,2.9696183220090684,-0.9583833455440224,513,188,18,6,0
47,ridge,0.774983852653431,0.7645882052378183,-0.0103956474156126,3.2083044388938093,3.303519459277125,0.0952150203833155,484,217,18,6,0
47,random_forest,0.6513212296767145,0.8388957822216924,0.1875745525449779,3.4249578594516605,2.728639991623752,-0.6963178678279092,484,217,18,6,0
47,hist_gb,0.6242163026825336,0.8253566366515358,0.2011403339690022,3.4537286219340637,2.757075709828318,-0.6966529121057454,484,217,18,6,0
48,ridge,0.284966945301904,0.5455395958076958,0.2605726505057918,7.371573739020401,5.908474094284328,-1.4630996447360731,610,91,18,6,0
48,random_forest,0.1902817615281133,0.6207707363760613,0.4304889748479479,7.484147812753817,5.279431854088031,-2.204715958665786,610,91,18,6,0
48,hist_gb,0.0914685184597284,0.5240669790911507,0.4325984606314222,7.899061850162239,6.032389315713717,-1.8666725344485224,610,91,18,6,0
49,ridge,0.76108268014669,0.7799996817255833,0.0189170015788933,3.5403133031774288,3.4736479160055245,-0.0666653871719042,510,191,18,6,0
49,random_forest,0.7568537086572713,0.7666251841130497,0.0097714754557783,3.509357274382769,3.281232159632596,-0.2281251147501732,510,191,18,6,0
49,hist_gb,0.704700753508443,0.7754518584509797,0.0707511049425367,3.745262066546414,3.2959229970402366,-0.4493390695061774,510,191,18,6,0
50,ridge,0.543629728345938,0.6402278644485193,0.0965981361025812,4.390492542733098,4.164354609108673,-0.2261379336244244,497,204,18,6,0
50,random_forest,0.3838979862831807,0.6063300404753842,0.2224320541922034,4.588199080953894,3.990952411465149,-0.5972466694887446,497,204,18,6,0
50,hist_gb,0.3741427592489306,0.6961715274415208,0.3220287681925902,4.51679436285054,3.735166815948839,-0.7816275469017007,497,204,18,6,0
51,ridge,0.4742138101860171,0.5475111472663068,0.0732973370802896,5.537810294007804,5.291108584110477,-0.2467017098973274,598,103,18,6,0
51,random_forest,0.3192253435422281,0.6699742324871736,0.3507488889449455,6.049500334645418,3.8856644621273295,-2.1638358725180886,598,103,18,6,0
51,hist_gb,0.2187933859557489,0.6393095870013144,0.4205162010455654,6.358404793105157,4.259422902226866,-2.0989818908782905,598,103,18,6,0
52,ridge,0.4956464224497512,0.5012952177544181,0.0056487953046668,4.757054101635001,4.605634889269504,-0.1514192123654973,575,126,18,6,0
52,random_forest,0.3951468654088101,0.4892352124883345,0.0940883470795244,5.1583830452942685,4.288386622648875,-0.8699964226453938,575,126,18,6,0
52,hist_gb,0.2945512599450656,0.4748952896903822,0.1803440297453166,5.613772543056479,4.515968170537493,-1.0978043725189854,575,126,18,6,0
53,ridge,0.6535254393679235,0.7099108707871828,0.0563854314192593,3.788239895478132,3.675188357759692,-0.11305153771844,546,155,18,6,0
53,random_forest,0.6792274335001003,0.7038227950173163,0.0245953615172159,3.6466246833922233,3.32133050834564,-0.3252941750465834,546,155,18,6,0
53,hist_gb,0.6568261226397836,0.7414086319750253,0.0845825093352417,3.654927525132926,3.110495802956736,-0.5444317221761903,546,155,18,6,0
54,ridge,0.509987172495841,0.6706501631084759,0.1606629906126349,4.685555799218185,4.123252434110842,-0.5623033651073426,540,161,18,6,0
54,random_forest,0.4846826879453607,0.6545439133276989,0.1698612253823381,4.711298416921411,4.18744055913337,-0.5238578577880411,540,161,18,6,0
54,hist_gb,0.489909071835697,0.6556959331961346,0.1657868613604376,4.566879089073736,4.206853626315969,-0.3600254627577675,540,161,18,6,0
55,ridge,0.6010405661814777,0.781105427351041,0.1800648611695633,4.599460593828458,3.5170111585214725,-1.0824494353069856,435,266,18,6,0
55,random_forest,0.5398195550888276,0.7115489735606881,0.1717294184718605,4.81671177581303,4.309545294919713,-0.507166480893317,435,266,18,6,0
