sim,split,outcome,estimator,delta_r2,noise_sd
111,11,complete,random_forest,0.017370044546233143,5.839864623879145
111,11,complete,hist_gb,0.004274324586419187,5.839864623879145
111,11,incomplete,ridge,0.0017552047279649763,5.839864623879145
111,11,incomplete,random_forest,0.019528693449893608,5.839864623879145
111,11,incomplete,hist_gb,0.011210525366425084,5.839864623879145
112,12,complete,ridge,-0.0036850230749463364,5.839864623879145
112,12,complete,random_forest,0.02855590519707607,5.839864623879145
112,12,complete,hist_gb,0.024348946969428353,5.839864623879145
112,12,incomplete,ridge,0.03286076353865108,5.839864623879145
112,12,incomplete,random_forest,0.05922512897164545,5.839864623879145
112,12,incomplete,hist_gb,0.03283831666133552,5.839864623879145
113,13,complete,ridge,0.025565679369831562,5.839864623879145
113,13,complete,random_forest,0.02975560149357126,5.839864623879145
113,13,complete,hist_gb,0.0219371937187941,5.839864623879145
113,13,incomplete,ridge,0.04468318417292094,5.839864623879145
113,13,incomplete,random_forest,0.09258372046377894,5.839864623879145
113,13,incomplete,hist_gb,0.05433134630583358,5.839864623879145
114,14,complete,ridge,0.015036944410319664,5.839864623879145
114,14,complete,random_forest,0.024848287661727086,5.839864623879145
114,14,complete,hist_gb,0.032278234243199644,5.839864623879145
114,14,incomplete,ridge,0.03425636217077754,5.839864623879145
114,14,incomplete,random_forest,0.05275544852959779,5.839864623879145
114,14,incomplete,hist_gb,0.04639693247409604,5.839864623879145
115,15,complete,ridge,-0.012939834454490318,5.839864623879145
115,15,complete,random_forest,-0.02711285144005171,5.839864623879145
115,15,complete,hist_gb,-0.013944788280576659,5.839864623879145
115,15,incomplete,ridge,0.003579935184701011,5.839864623879145
115,15,incomplete,random_forest,0.012866306010179018,5.839864623879145
115,15,incomplete,hist_gb,0.03192149958803747,5.839864623879145
116,16,complete,ridge,-0.0021333809775496704,5.839864623879145
116,16,complete,random_forest,0.026834227362232843,5.839864623879145
116,16,complete,hist_gb,-0.010466381101262634,5.839864623879145
116,16,incomplete,ridge,0.008363296180180724,5.839864623879145
116,16,incomplete,random_forest,0.03643758276055897,5.839864623879145
116,16,incomplete,hist_gb,0.006756914570812067,5.839864623879145
117,17,complete,ridge,-0.01816486630098091,5.839864623879145
117,17,complete,random_forest,-0.009842429446634271,5.839864623879145
117,17,complete,hist_gb,-0.010880629415816578,5.839864623879145
117,17,incomplete,ridge,0.0011341293878865955,5.839864623879145
117,17,incomplete,random_forest,0.009039127647546663,5.839864623879145
117,17,incomplete,hist_gb,0.020624768502748747,5.839864623879145
118,18,complete,ridge,-0.01280535967510632,5.839864623879145
118,18,complete,random_forest,0.03001589321136977,5.839864623879145
118,18,complete,hist_gb,-0.002867806384690863,5.839864623879145
118,18,incomplete,ridge,-0.0006363769593201729,5.839864623879145
118,18,incomplete,random_forest,0.0286550101562697,5.839864623879145
118,18,incomplete,hist_gb,0.008273541086062708,5.839864623879145
119,19,complete,ridge,-0.012027555256184375,5.839864623879145
119,19,complete,random_forest,0.032170104546774936,5.839864623879145
119,19,complete,hist_gb,0.017990258047587915,5.839864623879145
119,19,incomplete,ridge,0.015418198722971344,5.839864623879145
119,19,incomplete,random_forest,0.07486906406694205,5.839864623879145
119,19,incomplete,hist_gb,0.08791655864609116,5.839864623879145
