sim,split,outcome,estimator,delta_r2,noise_sd
145,45,incomplete,random_forest,0.02040018985301517,5.839864623879145
145,45,incomplete,hist_gb,-0.0073653884319172525,5.839864623879145
146,46,complete,ridge,0.005513264494400372,5.839864623879145
146,46,complete,random_forest,0.012870274217088085,5.839864623879145
146,46,complete,hist_gb,0.021901486760701028,5.839864623879145
146,46,incomplete,ridge,0.023474133588700874,5.839864623879145
146,46,incomplete,random_forest,0.042549267847241,5.839864623879145
146,46,incomplete,hist_gb,0.040983714546950045,5.839864623879145
147,47,complete,ridge,0.00570701962352449,5.839864623879145
147,47,complete,random_forest,0.007533440484872922,5.839864623879145
147,47,complete,hist_gb,-0.025465589802587396,5.839864623879145
147,47,incomplete,ridge,0.022632999932137743,5.839864623879145
147,47,incomplete,random_forest,0.02145813934488472,5.839864623879145
147,47,incomplete,hist_gb,0.02023240001166693,5.839864623879145
148,48,complete,ridge,-0.015612980029317325,5.839864623879145
148,48,complete,random_forest,0.03125152457756086,5.839864623879145
148,48,complete,hist_gb,0.0011917382019197564,5.839864623879145
148,48,incomplete,ridge,-0.0024113277883645035,5.839864623879145
148,48,incomplete,random_forest,0.04701222178759934,5.839864623879145
148,48,incomplete,hist_gb,0.024885631604446345,5.839864623879145
149,49,complete,ridge,-0.033610028609874165,5.839864623879145
149,49,complete,random_forest,-0.07376793392468772,5.839864623879145
149,49,complete,hist_gb,-0.07954169080034568,5.839864623879145
149,49,incomplete,ridge,-0.024129981630237385,5.839864623879145
149,49,incomplete,random_forest,-0.03352945632773785,5.839864623879145
149,49,incomplete,hist_gb,-0.046379054351008864,5.839864623879145
150,50,complete,ridge,-0.001359642582734688,5.839864623879145
150,50,complete,random_forest,-0.009946013320366154,5.839864623879145
150,50,complete,hist_gb,-0.03390392690308108,5.839864623879145
150,50,incomplete,ridge,0.01683481947948784,5.839864623879145
150,50,incomplete,random_forest,0.013307843956319565,5.839864623879145
150,50,incomplete,hist_gb,0.008038758617001873,5.839864623879145
151,51,complete,ridge,0.02226133447301082,5.839864623879145
151,51,complete,random_forest,0.014181121284134068,5.839864623879145
151,51,complete,hist_gb,-0.005500078885933846,5.839864623879145
151,51,incomplete,ridge,0.04716310613027386,5.839864623879145
151,51,incomplete,random_forest,0.05210433747067045,5.839864623879145
151,51,incomplete,hist_gb,0.01746892820806656,5.839864623879145
152,52,complete,ridge,0.00929695277054643,5.839864623879145
152,52,complete,random_forest,0.04034946643167636,5.839864623879145
152,52,complete,hist_gb,0.01779903643830638,5.839864623879145
152,52,incomplete,ridge,0.021024400490103012,5.839864623879145
152,52,incomplete,random_forest,0.04740186221606124,5.839864623879145
152,52,incomplete,hist_gb,0.03292028872241781,5.839864623879145
153,53,complete,ridge,-0.01678805601154232,5.839864623879145
153,53,complete,random_forest,0.024723321771730422,5.839864623879145
153,53,complete,hist_gb,0.032997370111847335,5.839864623879145
153,53,incomplete,ridge,-0.0083488917440252,5.839864623879145
153,53,incomplete,random_forest,0.044824773307146626,5.839864623879145
153,53,incomplete,hist_gb,0.05394530936396158,5.839864623879145
154,54,complete,ridge,6.397153183845816e-07,5.839864623879145
154,54,complete,random_forest,0.026222890309126057,5.839864623879145
154,54,complete,hist_gb,0.019493019320382166,5.839864623879145
154,54,incomplete,ridge,0.025723335945755155,5.839864623879145
154,54,incomplete,random_forest,0.0509599892103918,5.839864623879145
154,54,incomplete,hist_gb,0.04350766833537689,5.839864623879145
155,55,complete,ridge,-0.008799718980611049,5.839864623879145
155,55,complete,random_forest,-0.06648091005325207,5.839864623879145
155,55,complete,hist_gb,-0.08821193379850323,5.839864623879145
155,55,incomplete,ridge,0.021921310216730716,5.839864623879145
155,55,incomplete,random_forest,0.005270802130503793,5.839864623879145
155,55,incomplete,hist_gb,0.008203286233761653,5.839864623879145
156,56,complete,ridge,0.004390103219110042,5.839864623879145
156,56,complete,random_forest,0.0444919097872295,5.839864623879145
156,56,complete,hist_gb,0.026529535337455612,5.839864623879145
156,56,incomplete,ridge,0.017554789311439167,5.839864623879145
156,56,incomplete,random_forest,0.05248920617430319,5.839864623879145
156,56,incomplete,hist_gb,0.030825293806732934,5.839864623879145
157,57,complete,ridge,-0.0024869142552634838,5.839864623879145
157,57,complete,random_forest,0.01261638469733406,5.839864623879145
157,57,complete,hist_gb,-0.005390236340185872,5.839864623879145
157,57,incomplete,ridge,0.009673900511333433,5.839864623879145
157,57,incomplete,random_forest,0.03896626970446149,5.839864623879145
157,57,incomplete,hist_gb,0.015328685254525909,5.839864623879145
158,58,complete,ridge,-0.012833791562336438,5.839864623879145
158,58,complete,random_forest,-0.019827475051557464,5.839864623879145
158,58,complete,hist_gb,-0.014943242572644122,5.839864623879145
158,58,incomplete,ridge,-0.0066217414463956015,5.839864623879145
158,58,incomplete,random_forest,-0.006802916598479536,5.839864623879145
158,58,incomplete,hist_gb,-0.0009613939838911678,5.839864623879145
159,59,complete,ridge,0.005696997049362551,5.839864623879145
159,59,complete,random_forest,0.02723044195011326,5.839864623879145
159,59,complete,hist_gb,0.017973537678876994,5.839864623879145
159,59,incomplete,ridge,0.019344566222113002,5.839864623879145
159,59,incomplete,random_forest,0.05389392593730302,5.839864623879145
159,59,incomplete,hist_gb,0.042012388493270936,5.839864623879145
