cid120,ancestor96,future_growth,future_logfold,n_desc132,g120_volume,g96_volume,g120_x,g96_x,g120_y,g96_y,g120_z,g96_z,g120_neighbors,g96_neighbors,g120_logvolume,g96_logvolume,d_x,d_y,d_z,logvol_ratio_96_120,cur_AG,old_AG,cur_AHP6,old_AHP6,cur_ANT,old_ANT,cur_AP1,old_AP1,cur_AP2,old_AP2,cur_AP3,old_AP3,cur_AS1,old_AS1,cur_ATML1,old_ATML1,cur_CLV3,old_CLV3,cur_CUC1_2_3,old_CUC1_2_3,cur_ETTIN,old_ETTIN,cur_FIL,old_FIL,cur_LFY,old_LFY,cur_MP,old_MP,cur_PHB_PHV,old_PHB_PHV,cur_PI,old_PI,cur_PUCHI,old_PUCHI,cur_REV,old_REV,cur_SEP1,old_SEP1,cur_SEP2,old_SEP2,cur_SEP3,old_SEP3,cur_STM,old_STM,cur_SUP,old_SUP,cur_SVP,old_SVP,cur_WUS,old_WUS
802,390,0.052062907927308784,0.46376312891706206,1,58.151707399506265,167.4201883316951,31.62156021510328,26.701364346032985,48.18645527027027,41.8724139153445,53.30954217567567,36.54382955916454,9.0,15.0,4.063055240519969,5.120506750136875,4.9201958690702945,6.31404135492577,16.76571261651113,-1.057451509616906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
803,371,0.036117910517859966,0.3431188979770033,1,103.82532525055171,210.68232287341462,37.30599647185168,31.578781480135053,44.62191728752293,41.03472709167254,54.38233607490825,34.56570002922765,11.0,17.0,4.642709922192399,5.350351420154438,5.727214991716625,3.58719019585039,19.816636045680603,-0.7076414979620397,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
804,374,0.04764746424817496,0.4317854000656646,2,94.96683419706429,164.37382076413735,47.29611039452335,39.06744392408569,29.313059890170514,29.211605743954117,53.65555583696088,33.89049980704034,16.0,15.0,4.553527716931048,5.102143228847815,8.228666470437666,0.10145414621639759,19.765056029920537,-0.5486155119167675,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
805,371,0.04410267471938522,0.4053519773667008,1,105.0731342053978,210.68232287341462,34.496835296371344,31.578781480135053,44.975881589747075,41.03472709167254,54.19342634171879,34.56570002922765,13.0,17.0,4.654656623944546,5.350351420154438,2.9180538162362915,3.941154498074532,19.62772631249114,-0.6956947962098929,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806,388,0.04134867219004378,0.38432201646889463,1,92.37596369539914,176.0670426164398,25.274540230812452,25.529938074074458,31.537993723190347,35.327827248615286,54.82562033243968,38.37618933114417,12.0,17.0,4.525866811640461,5.170864846462084,-0.2553978432620063,-3.789833525424939,16.44943100129551,-0.6449980348216233,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
807,404,0.0430333060153214,0.39723856369579097,2,142.61218070195048,118.1024694788547,31.216975179129093,28.74849201719696,42.39260036461395,36.80553900908304,54.938547612843976,38.11311699134948,16.0,12.0,4.960128922999483,4.771552633051213,2.4684831619321344,5.587061355530906,16.825430621494498,0.18857628994827025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
808,394,0.055804597447625164,0.49008324293647704,1,74.13509233257285,171.36746338112206,34.34951418797886,31.866358484497116,53.88917048869331,47.21965246558452,54.332855098612356,37.46572966714541,9.0,11.0,4.3058890009345525,5.143810159562403,2.4831557034817457,6.669518023108793,16.867125431466945,-0.8379211586278501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
809,336,0.16662314707100773,1.0607012153876834,3,199.50655388741336,262.95353223382625,37.31162863363924,34.08857179668038,15.660170037908808,22.926241064283698,54.89125977020769,31.455631618200762,14.0,19.0,5.295847087356299,5.571977333045819,3.223056836958861,-7.26607102637489,23.435628152006927,-0.27613024568952016,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
810,370,0.04668547950329413,0.4246807010662964,3,220.70978086059944,94.02873553034956,37.855611104543165,33.53521367040855,23.913237970976652,28.403749817068352,54.936871169004355,32.72578877355788,18.0,12.0,5.396848629727913,4.543600432685534,4.3203974341346125,-4.4905118460916995,22.211082395446475,0.8532481970423781,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
811,391,0.0542378677599314,0.4791466012356444,1,69.829675175394,190.28652050037553,50.10377481271036,39.739503825383665,37.4817641163552,38.39520897810914,54.00435569983631,37.071348344543146,10.0,11.0,4.24605906519875,5.248530938899881,10.364270987326698,-0.9134448617539377,16.933007355293164,-1.0024718737011307,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
812,389,0.05887552428871714,0.5111791264398341,3,142.24069559325585,219.02268286020382,30.56433633126666,29.30376026430555,20.53481403857229,26.258684303748623,55.150254370354254,37.37827477260198,13.0,17.0,4.957520662032432,5.389175299157139,1.2605760669611108,-5.723870265176334,17.77197959775227,-0.4316546371247061,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
813,384,0.05505960333377127,0.4848976837091254,2,143.35515091933976,185.68910603104294,43.319837414446546,35.61500146574581,35.18513672142857,32.59943033354174,55.44461427488372,36.00991834279498,15.0,15.0,4.965325124152185,5.224073802292352,7.704835948700733,2.5857063878868303,19.434695932088736,-0.25874867814016683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
814,392,0.15113626185313989,0.9980099292079215,2,116.57964731573418,110.83019568191044,51.79540522313137,41.14325133886086,14.081841366206389,24.375548764937566,54.87350369078356,36.54048447875639,11.0,8.0,4.758574707357503,4.707999261390175,10.652153884270511,-10.293707398731177,18.333019212027168,0.050575445967326896,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
815,409,0.053568183507095406,0.47443509562035274,1,71.38229242455363,203.6701048444326,51.88549747211892,39.740929812275375,31.383690523018416,32.24115513942724,54.10543191353082,39.241495668749145,10.0,13.0,4.268049833328797,5.316501551757556,12.144567659843545,-0.8574646164088264,14.863936244781677,-1.0484517184287594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,410,0.02256862603645977,0.22775511110545246,2,124.18080415517824,141.00595247152972,30.73738793456393,28.504871574478663,53.01897553735522,46.80008212040574,55.078735027460304,39.24848034395995,12.0,9.0,4.821738601637943,4.948802105597233,2.232516360085267,6.218893416949477,15.830254683500357,-0.12706350395929059,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
817,413,0.06136881257354966,0.5279854732738792,1,66.84826904663963,133.97515903055043,25.888181328573335,25.781762987509836,49.26580590047022,44.97626429656846,55.086429639498434,40.90023693140382,8.0,8.0,4.202425410118324,4.89765440239682,0.1064183410634989,4.28954160390176,14.186192708094616,-0.695228992278496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
818,413,0.04749585134579205,0.43066901451991824,1,66.73396593627206,133.97515903055043,27.75554517275514,25.781762987509836,51.33810374935769,44.97626429656846,55.45847650028547,40.90023693140382,8.0,8.0,4.200714057732596,4.89765440239682,1.9737821852453052,6.3618394527892335,14.558239568881653,-0.6969403446642242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
819,418,0.005944695718277955,0.06520069385951889,1,77.44988253323267,150.28437076418277,18.831814724348728,20.718453771401048,27.096848438814412,32.78633470360299,55.8475164115115,42.53974903297077,9.0,8.0,4.349631050183001,5.012529304420328,-1.88663904705232,-5.689486264788577,13.307767378540731,-0.6628982542373265,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820,418,0.0046537395151821735,0.05139855096134442,1,70.04875613693187,150.28437076418277,19.836042965959688,20.718453771401048,30.025647522572747,32.78633470360299,55.73636345988577,42.53974903297077,11.0,8.0,4.249191515836381,5.012529304420328,-0.88241080544136,-2.7606871810302422,13.196614426915005,-0.7633377885839467,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821,395,0.03545501625237656,0.33777390160688947,2,141.94541255813962,140.6065811135877,37.4005033354762,32.54535321644499,40.14105534210174,35.321857097925886,56.752807952053416,37.6660459861946,18.0,14.0,4.955442565088837,4.945965785632398,4.855150119031215,4.819198244175851,19.08676196585882,0.009476779456438256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822,374,0.1398469863154796,0.9496993999118188,3,174.59800108647826,164.37382076413735,46.98764009450691,39.06744392408569,22.606920845744682,29.211605743954117,56.64036404680851,33.89049980704034,16.0,15.0,5.162486194808914,5.102143228847815,7.920196170421221,-6.604684898209435,22.749864239768165,0.060342965961099296,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823,385,0.03516394693639148,0.3354179181268674,1,59.99008242458484,59.25556427139769,53.0609660597673,42.88703096456536,25.009888046999045,29.037387700862066,54.9008590784376,35.146126745689656,7.0,6.0,4.094179255636134,4.081859687359356,10.17393509520194,-4.027499653863021,19.754732332747942,0.0123195682767785,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824,408,0.04032605427381616,0.3763991667616314,2,151.40399494105685,141.98116160138815,28.96434775533327,28.103288512676837,29.76256610968858,31.927255951756397,57.102050276470585,38.98404339376595,15.0,13.0,5.019951727320067,4.9556943840215535,0.8610592426564345,-2.1646898420678156,18.118006882704634,0.06425734329851311,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825,426,0.025878337622000182,0.257187678561442,2,80.078854071687,130.75232504901828,22.581008856890513,23.84297813930018,38.756822098965145,35.80769161201876,56.030231287736406,45.145717806115925,11.0,8.0,4.383011825110461,4.873304885188596,-1.261969282409666,2.9491304869463875,10.88451348162048,-0.49029306007813594,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
826,404,0.05139192460168135,0.4589691047882269,2,163.16769004972028,118.1024694788547,30.774088127087207,28.74849201719696,38.26911303126094,36.80553900908304,56.87567713949212,38.11311699134948,18.0,12.0,5.094778445293329,4.771552633051213,2.025596109890248,1.4635740221779017,18.76256014814264,0.3232258122421164,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
827,421,0.06382888324797609,0.5442956082132941,1,71.90618168040504,68.06959726411813,24.1718284903528,24.809531657137274,42.50213307385084,39.96490448362669,56.63555696939992,43.74479319197708,10.0,7.0,4.275362237114789,4.22053067094637,-0.6377031667844726,2.537228590224153,12.89076377742284,0.05483156616841879,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
828,406,0.4293339595006361,1.769136296568857,2,145.10779861164266,149.6249436382785,33.62320027916307,29.61719573949661,5.372378067152422,19.499256912011173,55.653279051988974,38.589015429050285,11.0,10.0,4.977476904907897,5.00813178719154,4.006004539666463,-14.126878844858751,17.06426362293869,-0.030654882283642503,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
829,384,0.06622653561238404,0.5599399660166127,2,125.76199718192976,185.68910603104294,40.614730187715146,35.61500146574581,36.32588502828902,32.59943033354174,56.85087500408998,36.00991834279498,13.0,15.0,4.834391209454365,5.224073802292352,4.999728721969333,3.7264546947472823,20.840956661294996,-0.3896825928379875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830,391,0.0500289967646116,0.44915996187965285,1,70.03923087773457,190.28652050037553,46.218377333795814,39.739503825383665,42.628414907588734,38.39520897810914,56.3282041756426,37.071348344543146,9.0,11.0,4.249055526171386,5.248530938899881,6.47887350841215,4.233205929479595,19.25685583109945,-0.9994754127284949,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831,418,0.01511957651709658,0.15816136955693963,1,65.9052683861071,150.28437076418277,21.50902872603566,20.718453771401048,33.044222854531,32.78633470360299,56.58261125437202,42.53974903297077,9.0,8.0,4.188218383473975,5.012529304420328,0.7905749546346108,0.2578881509280109,14.04286222140125,-0.824310920946353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832,400,0.10703361882924269,0.7943706062795384,2,152.6422786367056,189.0048170725616,26.79617755196643,25.124346757689615,17.77762353650546,26.827149896756758,57.49676391117004,38.16624891405406,15.0,14.0,5.0280971357640345,5.241772501891261,1.671830794276815,-9.0495263602513,19.330514997115984,-0.21367536612722632,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833,389,0.15244055276580612,1.003443951408228,2,161.11975932230112,219.02268286020382,33.7442125421672,29.30376026430555,17.96607995480343,26.258684303748623,56.45187410706473,37.37827477260198,14.0,17.0,5.0821479351899725,5.389175299157139,4.440452277861649,-8.292604348945193,19.07359933446275,-0.30702736396716584,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834,412,0.033869925465034374,0.3248760855937953,2,112.13135127059586,108.38752900426505,39.93755221625894,34.83759789002455,50.583458766819575,42.11644771156812,56.32868383562691,40.03461818213368,11.0,9.0,4.719670963328527,4.685713036301122,5.099954326234396,8.467011055251454,16.294065653493234,0.03395792702740568,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
835,374,0.05994583694962526,0.5184283409882738,1,93.29991383753708,164.37382076413735,45.39889156694336,39.06744392408569,26.577656268147013,29.211605743954117,56.83371627427258,33.89049980704034,12.0,15.0,4.535819184353805,5.102143228847815,6.331447642857675,-2.6339494758071034,22.94321646723224,-0.5663240444940103,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836,345,0.17263477671244,1.0840154274270797,2,176.18871937242707,193.63009465989012,46.516831749911525,39.089935279074474,16.067868048980916,24.508829643922677,57.50435125950154,30.190439116821757,16.0,16.0,5.171555689729713,5.265949610385146,7.42689647083705,-8.440961594941761,27.313912142679783,-0.09439392065543331,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
837,409,0.04083325078653749,0.38033657605444865,1,74.17319336936204,203.6701048444326,49.73806095525688,39.740929812275375,33.004345229549244,32.24115513942724,56.151074441569286,39.241495668749145,8.0,13.0,4.30640280955215,5.316501551757556,9.997131142981502,0.7631900901220021,16.90957877282014,-1.010098742205406,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
838,416,0.07003675420515668,0.5843083341797439,2,91.61394295961527,256.2570962087984,18.463066780925192,22.27123964916965,18.265745225202746,27.555555054474283,56.38701219385527,43.07913184902686,6.0,12.0,4.5175834758127715,5.546181222591327,-3.8081728682444584,-9.289809829271537,13.307880344828412,-1.0285977467785552,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839,400,0.06547759591557062,0.5550794688815601,2,132.56303224880077,189.0048170725616,25.57642718611462,25.124346757689615,22.895755431127398,26.827149896756758,57.48738081774089,38.16624891405406,17.0,14.0,4.887058247395017,5.241772501891261,0.4520804284250062,-3.93139446562936,19.321131903686833,-0.35471425449624366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
